"id","deployment_code","community_name","latitude","longitude","plaque_text","filter_project_completion_year","location_type","project_type","filter_country_id","country_name","partner_name","filter_project_type","modified"
"128","ET.GOH.Q4.09.048.081","Mai Sye","14.1274995803833","38.2027778625488","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"129","ET.GOH.Q4.09.048.082","Gebrehana","13.9802780151367","39.6549987792969","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"130","ET.GOH.Q4.09.048.083","Mai Bahiri","13.9819440841675","39.6680564880371","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"131","ET.GOH.Q4.09.048.084","Kalile","13.8713893890381","39.6702766418457","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"132","ET.GOH.Q4.09.048.085","Qiha","13.8647222518921","39.7469444274902","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"133","ET.GOH.Q4.09.048.086","Meala","12.8041667938232","39.5555572509766","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"134","ET.GOH.Q4.09.048.087","Tahtay Meala","12.8233327865601","39.5669441223144","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"135","ET.GOH.Q4.09.048.088","Gereb Bula","12.76722240448","39.4913063049316","Alyssa Milano and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"136","ET.GOH.Q4.09.048.089","Sewhi L/Mai Re","14.1099996566772","39.3227767944336","in JESUS' name","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"137","ET.GOH.Q4.09.048.090","Sewhi Werebila","12.7174997329712","39.5033340454102","in JESUS' name","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"138","ET.GOH.Q4.09.048.091","Geretsa","12.8616666793823","39.5508346557617","Virginia Madsen and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"139","ET.GOH.Q4.09.048.092","Golgol Tewary","14.0152778625488","39.5102767944336","Virginia Madsen and friends","2011","Village","Hand-Dug Well","1","Ethiopia","A Glimmer of Hope","1","2012-05-03 12:12:23"
"140","ET.GOH.Q4.09.048.231","Satelite Mai-Geue Elementary","14.1696310043335","38.2945137023926","Pied Piper Preschool and Fieldston charity: water","2011","School","Latrine","1","Ethiopia","A Glimmer of Hope","2","2012-05-03 12:12:23"
"141","ET.GOH.Q4.09.048.142","Golgol may gara","13.7972221374512","39.4580574035645","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"142","ET.GOH.Q4.09.048.143","Gereb","13.7066669464111","39.4911117553711","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"143","ET.GOH.Q4.09.048.144","Teded gimija","13.8386106491089","39.5838890075684","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"144","ET.GOH.Q4.09.048.145","Endasenbet","13.8366670608521","39.6161117553711","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"145","ET.GOH.Q4.09.048.146","A/Athba","13.8583326339722","39.4988899230957","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"146","ET.GOH.Q4.09.048.147","May Sreyet","13.8002777099609","39.4625015258789","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"147","ET.GOH.Q4.09.048.148","E/Gaber","14.0727777481079","39.3797225952148","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"148","ET.GOH.Q4.09.048.149","A/Kolkal","14.0597219467163","39.3741683959961","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"149","ET.GOH.Q4.09.048.150","Meala 2","14.1330556869507","39.3844451904297","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"150","ET.GOH.Q4.09.048.151","Welhama","14.1338891983032","39.4013900756836","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"151","ET.GOH.Q4.09.048.152","Adi genet","14.0766668319702","39.3994445800781","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"152","ET.GOH.Q4.09.048.153","May Gah","13.9513893127441","39.3672218322754","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"153","ET.GOH.Q4.09.048.154","May Dora","13.9572219848633","39.3161125183106","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"154","ET.GOH.Q4.09.048.155","Rigib May Chew","13.9758329391479","39.3424987792969","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"155","ET.GOH.Q4.09.048.156","Gramuga","13.4119443893433","39.1160011291504","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"156","ET.GOH.Q4.09.048.157","May Teyre","13.375","39.1155548095703","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"157","ET.GOH.Q4.09.048.158","Mehderytawet","13.3988885879517","39.1563873291016","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"158","ET.GOH.Q4.09.048.159","My Tala","13.3327779769897","39.2877769470215","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"159","ET.GOH.Q4.09.048.160","Achlko","13.3413887023926","39.2852783203125","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"160","ET.GOH.Q4.09.048.161","May Kahsu","13.2027778625488","39.1777763366699","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"161","ET.GOH.Q4.09.048.162","Tari Aglo","13.1902780532837","39.5202789306641","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"162","ET.GOH.Q4.09.048.163","Gereb Adi","13.2105579376221","39.5305557250977","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"163","ET.GOH.Q4.09.048.164","Kolakal","13.2708330154419","39.4580574035645","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"164","ET.GOH.Q4.09.048.165","May Kidasea","13.2180557250977","39.4794425964355","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"165","ET.GOH.Q4.09.048.166","Gereb Wedio","13.4152784347534","39.3950004577637","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"166","ET.GOH.Q4.09.048.167","Adi Behaylay","13.291389465332","39.3694458007812","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"167","ET.GOH.Q4.09.048.168","Sewhi","13.3024997711182","39.3263893127441","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"168","ET.GOH.Q4.09.048.169","Miekaku","13.970832824707","39.5930557250977","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"169","ET.GOH.Q4.09.048.170","May Kidist","13.9533500671387","39.589168548584","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"170","ET.GOH.Q4.09.048.171","May Kola","13.9399995803833","39.5472221374512","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"171","ET.GOH.Q4.09.048.172","Feleg","14.0966672897339","39.4866676330566","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"172","ET.GOH.Q4.09.048.173","May Agam","13.404444694519","39.3074989318848","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"173","ET.GOH.Q4.09.048.174","May Ayni","13.4108333587646","39.627498626709","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"174","ET.GOH.Q4.09.048.175","May Abadi","13.4161109924316","39.6233329772949","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"175","ET.GOH.Q4.09.048.176","Gereb Arso","13.5241670608521","39.4794425964355","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"176","ET.GOH.Q4.09.048.177","May Meos","13.4044103622437","39.3074989318848","mycharitywater.org","2011","Village","Hand-Dug Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","4","2012-05-03 12:12:23"
"177","ET.GOH.Q4.09.048.178","Yekendir","13.5297222137451","38.997501373291","mycharitywater.org","2011","Village","Drilled Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","6","2012-05-03 12:12:23"
"178","ET.GOH.Q4.09.048.179","Bersake","13.5297222137451","38.9930572509766","mycharitywater.org","2011","Village","Drilled Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","6","2012-05-03 12:12:23"
"179","ET.GOH.Q4.09.048.180","Mayna Semerom","13.7541666030884","38.9430541992188","mycharitywater.org","2011","Village","Drilled Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","6","2012-05-03 12:12:23"
"180","ET.GOH.Q4.09.048.181","Mai Ayni ","13.6844444274902","39.0288887023926","mycharitywater.org","2011","Village","Drilled Well (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","6","2012-05-03 12:12:23"
"181","ET.GOH.Q4.09.048.182","Zeneshka","12.8886108398438","39.5086097717285","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"182","ET.GOH.Q4.09.048.183","Alaje Ayni May","12.8861112594605","39.5125007629394","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"183","ET.GOH.Q4.09.048.184","Hadushadi","12.7644443511963","39.5400009155273","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"184","ET.GOH.Q4.09.048.185","Bolenta","12.8069438934326","39.5569458007812","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"185","ET.GOH.Q4.09.048.186","Adibaekel","12.9819440841675","39.6013908386231","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"186","ET.GOH.Q4.09.048.187","Mai Birikti","13.1452779769897","39.4580574035645","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"187","ET.GOH.Q4.09.048.188","Maishih","13.6016674041748","39.1230545043945","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"188","ET.GOH.Q4.09.048.189","Gedum","13.5627784729004","39.0583343505859","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"189","ET.GOH.Q4.09.048.190","Atsabea","14.2061109542847","39.2555541992188","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"190","ET.GOH.Q4.09.048.191","Ahferom Adi Tsirae","14.2088890075684","39.2736091613769","mycharitywater.org","2011","Village","Spring Protection (Rehabilitated)","1","Ethiopia","A Glimmer of Hope","7","2012-05-03 12:12:23"
"191","ET.GOH.Q4.09.048.192","Dibora Elementary ","13.4294443130493","39.9597206115723","The Budde Family","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"192","ET.GOH.Q4.09.048.194","Nekual Emni Elementary","14.0030555725098","39.7202796936035","Ken and Teri Hertz and friends","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"193","ET.GOH.Q4.09.048.195","Sedwa Elementary ","14.25","39.5786094665527","Cornell University Fall 2009 with
UNIS New York, 5th Grade 2009","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"194","ET.GOH.Q4.09.048.196","Daero (Agafari) Elementary","13.5941667556763","38.7799987792969","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"195","ET.GOH.Q4.09.048.197","Tsami (Chenko) ","13.6172218322754","38.8866653442383","Scott Harrison and friends","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"196","ET.GOH.Q4.09.048.198","Guya High ","13.6186113357544","38.810001373291","Scott Harrison and friends","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"197","ET.GOH.Q4.09.048.199","W/Amba  High","13.0041666030884","39.0041656494141","Alyssa Milano and friends","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"198","ET.GOH.Q4.09.048.200","Adiha High","13.734167098999","39.0961112976074","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"199","ET.GOH.Q4.09.048.201","Meskolo Elementary","14.0818605422974","38.3844451904297","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"200","ET.GOH.Q4.09.048.202","Adi Birki Elementary","14.0480003356934","38.4238624572754","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"201","ET.GOH.Q4.09.048.203","Achemo Satellite Elementary","14.0946111679077","38.3516654968262","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"202","ET.GOH.Q4.09.048.204","Adi-Tambi (Adi-Fambi) ","14.1344442367554","38.4105567932129","Pied Piper Preschool and Fieldston charity: water","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"203","ET.GOH.Q4.09.048.205","Embalars (Embalats) ","14.0086107254028","38.4363899230957","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"204","ET.GOH.Q4.09.048.206","Meakel Adi Elementary","13.978889465332","38.8095512390137","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"205","ET.GOH.Q4.09.048.207","Negash High ","13.7752780914307","39.5580558776856","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-07-11 11:27:19"
"206","ET.GOH.Q4.09.048.208","Tsaedanaele Elementary","13.9174995422363","39.5933341979981","Christian Brothers Automotive","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"207","ET.GOH.Q4.09.048.209","Dengolo Elementary","13.7927780151367","39.5883331298828","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"208","ET.GOH.Q4.09.048.212","Tekaras Elementary","12.7622222900391","39.3899993896484","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"209","ET.GOH.Q4.09.048.213","Ayder Awliat Elementary","12.7174892425537","39.5263862609863","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"210","ET.GOH.Q4.09.048.214","Kisfa Elementary","13.6113891601562","39.2041664123535","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"211","ET.GOH.Q4.09.048.215","Mihukan Elementary","14.4486112594605","38.7841682434082","Scott Harrison and friends","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"212","ET.GOH.Q4.09.048.217","Adi Chigar Elementary","14.5311107635498","39.1725006103516","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"213","ET.GOH.Q4.09.048.218","Slaw High","13.0050001144409","39.5288887023926","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"214","ET.GOH.Q4.09.048.219","Fala Elementary","12.4941673278809","39.4011116027832","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"215","ET.GOH.Q4.09.048.220","Hayallo Elementary","12.484167098999","39.5313873291016","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"216","ET.GOH.Q4.09.048.221","Kerseber Elementary","14.3411111831665","39.4347229003906","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"217","ET.GOH.Q4.09.048.222","Shewit Elementary","14.4416666030884","39.4430541992188","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"218","ET.GOH.Q4.09.048.223","Azeba Elementary","14.154167175293","39.168888092041","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"219","ET.GOH.Q4.09.048.224","Sasun Elementary","14.2305555343628","39.5130577087402","mycharitywater.org","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
"220","ET.GOH.Q4.09.048.225","Adi Berakti Elementary","14.0607776641846","38.7827224731445","Alyssa Milano and friends","2011","School","Drilled Well","1","Ethiopia","A Glimmer of Hope","3","2012-05-03 12:12:23"
